0 	2.3727323e-17 	-3.4546929e-05 	0 	0 	0 	-0.0012243624 	-1.2080537e-10 	0
0.0001001001 	2.5341684e-31 	-3.4535325e-05 	0.0081867524 	3.9417781e-08 	-3.6864799e-40 	0 	0 	0
0.0002002002 	2.8762527e-29 	-3.4523592e-05 	0.016358709 	1.576766e-07 	4.7404238e-38 	0 	0 	0
0.0003003003 	5.0188059e-28 	-3.4511894e-05 	0.024521073 	3.5493719e-07 	0 	0 	0 	0
0.0004004004 	3.4002117e-27 	-3.4500204e-05 	0.032677826 	6.2972526e-07 	0 	0 	0 	0
0.0005005005 	1.6866873e-26 	-3.4488571e-05 	0.0408257 	9.8437157e-07 	0 	0 	0 	0
0.0006006006 	5.5757985e-26 	-3.4476903e-05 	0.048970826 	1.417785e-06 	0 	0 	0 	0
0.0007007007 	1.6492224e-25 	-3.4465329e-05 	0.057104129 	1.9301863e-06 	0 	0 	0 	0
0.0008008008 	4.0255593e-25 	-3.4453772e-05 	0.065230365 	2.5192782e-06 	0 	0 	0 	0
0.0009009009 	8.7140326e-25 	-3.4442231e-05 	0.073348736 	3.1874842e-06 	0 	0 	0 	0
0.001001001 	1.7038521e-24 	-3.4430703e-05 	0.081458743 	3.9341834e-06 	0 	0 	0 	0
0.0011011011 	2.9883295e-24 	-3.441918e-05 	0.08956058 	4.754238e-06 	0 	0 	0 	0
0.0012012012 	5.1236754e-24 	-3.4407763e-05 	0.097647106 	5.6492733e-06 	0 	0 	0 	0
0.0013013013 	8.9038903e-24 	-3.4396387e-05 	0.10571906 	6.6386173e-06 	0 	0 	0 	0
0.0014014014 	1.3121667e-23 	-3.4384897e-05 	0.11378965 	7.690237e-06 	0 	0 	0 	0
0.0015015015 	2.0931747e-23 	-3.4373683e-05 	0.12183087 	8.8217769e-06 	0 	0 	0 	0
0.0016016016 	2.9387991e-23 	-3.4362219e-05 	0.12987376 	1.0042866e-05 	0 	0 	0 	0
0.0017017017 	4.291599e-23 	-3.4351065e-05 	0.13788736 	1.1319902e-05 	0 	0 	0 	0
0.0018018018 	5.665733e-23 	-3.4339611e-05 	0.14590182 	1.269916e-05 	0 	0 	0 	0
0.0019019019 	7.927763e-23 	-3.4328521e-05 	0.15388071 	1.4140429e-05 	0 	0 	0 	0
0.002002002 	9.713166e-23 	-3.4317052e-05 	0.16187075 	1.5650574e-05 	0 	0 	0 	0
0.0021021021 	1.335391e-22 	-3.4306031e-05 	0.16980601 	1.7277291e-05 	0 	0 	0 	0
0.0022022022 	1.6538333e-22 	-3.4294837e-05 	0.17774893 	1.8922184e-05 	0 	0 	0 	0
0.0023023023 	2.0576887e-22 	-3.4283561e-05 	0.18566481 	2.07044e-05 	0 	0 	0 	0
0.0024024024 	2.6210142e-22 	-3.4272611e-05 	0.19354519 	2.2540611e-05 	0 	0 	0 	0
0.0025025025 	3.0676147e-22 	-3.4261336e-05 	0.20143897 	2.4413355e-05 	0 	0 	0 	0
0.0026026026 	3.7312164e-22 	-3.4250188e-05 	0.20928227 	2.6439737e-05 	0 	0 	0 	0
0.0027027027 	4.5703431e-22 	-3.4239309e-05 	0.21709372 	2.8512716e-05 	0 	0 	0 	0
0.0028028028 	5.3233634e-22 	-3.4228239e-05 	0.2249124 	3.0608397e-05 	0 	0 	0 	0
0.0029029029 	6.0794952e-22 	-3.4216871e-05 	0.23270866 	3.2849853e-05 	-1.1223651e-37 	0 	0 	0
0.003003003 	7.2895834e-22 	-3.4206056e-05 	0.24043367 	3.519053e-05 	-3.9207714e-37 	0 	0 	0
0.0031031031 	8.4996716e-22 	-3.4195241e-05 	0.24815869 	3.7531207e-05 	-6.7191776e-37 	0 	0 	0
0.0032032032 	9.4103254e-22 	-3.4183839e-05 	0.25590386 	3.9944604e-05 	-7.7875379e-37 	0 	0 	0
0.0033033033 	1.0814763e-21 	-3.4172764e-05 	0.2635644 	4.2530666e-05 	-7.7824486e-37 	0 	0 	0
0.0034034034 	1.2523818e-21 	-3.4161997e-05 	0.27118138 	4.5174068e-05 	-7.7750752e-37 	0 	0 	0
0.0035035035 	1.4232874e-21 	-3.415123e-05 	0.27879835 	4.781747e-05 	-7.7677017e-37 	0 	0 	0
0.0036036036 	1.5652716e-21 	-3.413988e-05 	0.28643318 	5.0534893e-05 	-7.7643563e-37 	0 	0 	0
0.0037037037 	1.7445079e-21 	-3.4128586e-05 	0.29399961 	5.3416716e-05 	-5.7939076e-37 	0 	0 	0
0.0038038038 	1.9855426e-21 	-3.4117837e-05 	0.30148209 	5.6402343e-05 	-1.836096e-37 	0 	0 	0
0.0039039039 	2.2265773e-21 	-3.4107087e-05 	0.30896458 	5.9387971e-05 	2.1217155e-37 	0 	0 	0
0.004004004 	2.467612e-21 	-3.4096338e-05 	0.31644706 	6.2373598e-05 	6.0795271e-37 	0 	0 	0
0.0041041041 	2.6676197e-21 	-3.4084433e-05 	0.32396052 	6.5506649e-05 	6.293221e-37 	0 	0 	0
0.0042042042 	2.9804764e-21 	-3.4073365e-05 	0.33132402 	6.8823682e-05 	6.2888215e-37 	0 	0 	0
0.0043043043 	3.3294008e-21 	-3.4062579e-05 	0.33864003 	7.2195688e-05 	6.2830445e-37 	0 	0 	0
0.0044044044 	3.6783252e-21 	-3.4051793e-05 	0.34595604 	7.5567694e-05 	6.2772675e-37 	0 	0 	0
0.0045045045 	4.0272496e-21 	-3.4041007e-05 	0.35327204 	7.89397e-05 	6.2714905e-37 	0 	0 	0
0.0046046046 	4.3742777e-21 	-3.4029156e-05 	0.36061253 	8.2445569e-05 	6.2700395e-37 	0 	0 	0
0.0047047047 	4.7980711e-21 	-3.4017481e-05 	0.36786376 	8.6101536e-05 	4.1865939e-37 	0 	0 	0
0.0048048048 	5.332931e-21 	-3.4006569e-05 	0.37497512 	8.9908457e-05 	-8.8648095e-38 	0 	0 	0
0.0049049049 	5.8677908e-21 	-3.3995657e-05 	0.38208648 	9.3715378e-05 	-5.9595557e-37 	0 	0 	0
0.005005005 	6.4026507e-21 	-3.3984744e-05 	0.38919784 	9.7522299e-05 	-1.1032631e-36 	0 	0 	0
0.0051051051 	6.9375106e-21 	-3.3973832e-05 	0.39630919 	0.00010132922 	-1.6105705e-36 	0 	0 	0
0.0052052052 	7.5636616e-21 	-3.3961444e-05 	0.40344907 	0.00010531533 	-1.9965386e-36 	0 	0 	0
0.0053053053 	8.2942103e-21 	-3.3949367e-05 	0.41048988 	0.00010942974 	-2.155545e-36 	0 	0 	0
0.0054054054 	9.183802e-21 	-3.3938188e-05 	0.41735184 	0.00011372332 	-1.9500692e-36 	0 	0 	0
0.0055055055 	1.0073394e-20 	-3.3927008e-05 	0.42421379 	0.0001180169 	-1.7445933e-36 	0 	0 	0
0.0056056056 	1.0962985e-20 	-3.3915828e-05 	0.43107575 	0.00012231048 	-1.5391174e-36 	0 	0 	0
