1.0170124e-05 	0.04947813 	6.9787182e-09 	4.8093143e-25
3.113662e-05 	0.15071578 	2.9520165e-08 	1.5938907e-26
5.3394177e-05 	0.25738315 	7.4143065e-08 	-1.0718813e-24
7.7022295e-05 	0.370476 	1.460863e-07 	-1.0009949e-24
0.00010210537 	0.49018386 	2.505367e-07 	-1.9352748e-25
0.00012873299 	0.61650978 	3.9552783e-07 	3.4272603e-24
0.00015700027 	0.74916527 	5.948376e-07 	3.3360009e-24
0.00018700818 	0.88747125 	8.715805e-07 	-3.724977e-24
0.00021886389 	1.0303069 	1.263269e-06 	1.4909851e-24
0.00025268119 	1.1761495 	1.827025e-06 	8.5682559e-24
0.00028858087 	1.3232189 	2.6440733e-06 	-2.1032993e-23
0.00032669115 	1.4696876 	3.8230645e-06 	-3.9193961e-23
0.00036714817 	1.6138907 	5.5044712e-06 	2.2308221e-23
0.00041009642 	1.7544771 	7.8527363e-06 	6.1829067e-23
0.00045568931 	1.8904779 	1.1050741e-05 	4.7051442e-24
0.00050408968 	2.0212948 	1.53075e-05 	-5.5622655e-23
0.00055547043 	2.1467551 	2.0895328e-05 	-8.3196883e-23
0.00061001506 	2.2671425 	2.8185368e-05 	-4.1033028e-23
0.0006679184 	2.3828307 	3.7625102e-05 	9.0996425e-23
0.00072938728 	2.4939043 	4.9695713e-05 	1.410758e-22
0.00079464125 	2.6002814 	6.4857134e-05 	1.3522877e-23
0.00086391338 	2.7019842 	8.3557858e-05 	-7.2765e-23
0.0009374511 	2.7992271 	0.00010629937 	9.3325375e-23
0.0010155171 	2.892372 	0.00013366347 	1.5205935e-22
0.0010983902 	2.9818419 	0.0001663267 	-2.2825475e-22
0.0011863663 	3.0680662 	0.0002050737 	-2.1692014e-22
0.0012797599 	3.15146 	0.00025081042 	4.559907e-22
0.0013789043 	3.2324169 	0.00030457666 	5.489984e-22
0.0014841538 	3.3113062 	0.00036755978 	-3.1320581e-23
0.0015958843 	3.3884724 	0.00044110948 	-5.8039499e-22
0.0017144948 	3.4642355 	0.000526753 	-5.6195948e-22
0.001840409 	3.5388922 	0.00062621025 	-9.4462397e-24
0.0019740768 	3.6127177 	0.00074140822 	1.9311673e-22
0.0021159754 	3.6859669 	0.00087449423 	-1.0006872e-22
0.0022666117 	3.7588756 	0.0010278472 	-4.4503495e-22
0.0024265239 	3.8316617 	0.0012040856 	-3.7997771e-22
0.002596283 	3.9045248 	0.0014060713 	1.5705326e-22
0.0027764954 	3.9776454 	0.0016369051 	5.8837512e-22
0.0029678048 	4.0511835 	0.0018999129 	3.726836e-22
0.0031708945 	4.1252761 	0.0021986162 	-1.21401e-22
0.00338649 	4.2000345 	0.0025366823 	-5.8149298e-23
0.0036153613 	4.2755402 	0.0029178473 	3.8271356e-22
0.0038583258 	4.3518425 	0.0033458068 	2.9617625e-22
0.0041162514 	4.4289559 	0.0038240733 	-2.6817911e-22
0.0043900594 	4.5068597 	0.0043558068 	-4.3556567e-22
0.0046807278 	4.5854966 	0.0049436293 	2.0330737e-22
0.0049892948 	4.6647617 	0.0055893801 	5.066552e-22
0.0053168625 	4.7444557 	0.0062935116 	-6.749465e-23
0.0056646009 	4.8241525 	0.0070534165 	-2.285853e-22
0.0060337521 	4.9029663 	0.0078604717 	-4.9667779e-25
0.0064256347 	4.9793808 	0.0086974665 	-1.1489986e-22
0.0068416484 	5.0513862 	0.0095388774 	-2.689722e-22
0.007283279 	5.1170196 	0.010354225 	-1.5839918e-22
0.0077521041 	5.175304 	0.01111941 	-3.6999411e-24
0.0082497982 	5.2266097 	0.011823054 	-7.1956303e-24
0.008778139 	5.2715619 	0.012455254 	-6.144416e-23
0.0093390136 	5.310227 	0.013001955 	1.1028026e-23
0.0099344254 	5.3426194 	0.013453749 	8.6171633e-23
0.010566501 	5.3691398 	0.013811927 	-4.3170443e-23
0.011237498 	5.3904773 	0.014085604 	-5.2404496e-24
0.011949813 	5.4074148 	0.014286233 	1.828653e-22
0.012705991 	5.4207108 	0.014425347 	9.5240217e-23
0.013508733 	5.4311159 	0.014515264 	-3.6974287e-23
0.014360904 	5.4393655 	0.014568408 	-4.6268052e-23
0.015265551 	5.4460668 	0.014595101 	-1.6748733e-23
0.016225903 	5.4516341 	0.014602223 	8.1928277e-24
0.017245391 	5.4563301 	0.014593499 	-3.8102289e-23
0.018327656 	5.4603268 	0.014570715 	-4.0404812e-23
0.019476565 	5.4637432 	0.014534661 	1.8773038e-23
0.02069622 	5.4666658 	0.014485575 	2.5764544e-23
0.021990978 	5.4691604 	0.014423368 	2.1082396e-23
0.023365464 	5.4712782 	0.014347775 	5.8551874e-24
0.024824587 	5.4730607 	0.014258439 	-1.3017851e-23
0.026373559 	5.4745416 	0.01415496 	-1.2672745e-23
0.028017912 	5.4757489 	0.014036919 	-2.2180476e-23
0.02976352 	5.4767059 	0.013903876 	-1.0204693e-23
0.031616619 	5.477432 	0.013755377 	1.9154036e-24
0.033583826 	5.4779436 	0.01359094 	-1.3771052e-23
0.035672168 	5.4782549 	0.013410078 	-1.4803926e-23
0.037889105 	5.4783784 	0.013212251 	1.066854e-23
0.040242556 	5.4783252 	0.012996854 	3.7592293e-24
0.042740925 	5.4781062 	0.012763307 	-8.1343349e-24
0.045393137 	5.4777326 	0.012511001 	1.4358233e-23
0.048208665 	5.4772166 	0.012239285 	1.1484389e-23
0.051197566 	5.4765713 	0.011947527 	-3.5235836e-23
0.054370516 	5.4758117 	0.011635099 	2.7032254e-23
0.057738847 	5.4749534 	0.011301376 	1.1404869e-22
0.061314592 	5.4740134 	0.010945723 	1.4361747e-24
0.06511052 	5.4730089 	0.010567472 	-1.6477675e-23
0.069140193 	5.4719571 	0.010165898 	1.1112007e-22
0.073418001 	5.4708745 	0.0097401933 	1.0239402e-22
0.077959226 	5.4697767 	0.0092894453 	-1.0854519e-22
0.082780087 	5.4686784 	0.0088126177 	-1.2756882e-22
0.087897803 	5.4675929 	0.0083085361 	8.5086243e-23
0.093330656 	5.4665328 	0.0077758826 	1.5866079e-22
