1.0170124e-05 	0.0002568058 	0.0017490285 	9.1564332e-12 	167.22153
3.113662e-05 	0.00097442253 	0.0066456304 	8.6119807e-11 	167.28071
5.3394177e-05 	0.0020443946 	0.013989153 	4.1128e-10 	167.42012
7.7022295e-05 	0.0033940927 	0.02335512 	1.7209259e-09 	167.67162
0.00010210537 	0.0050019187 	0.034695494 	9.2929294e-09 	168.07187
0.00012873299 	0.0068656192 	0.04808699 	3.9795856e-08 	168.65431
0.00015700027 	0.0089879035 	0.063551924 	1.1870241e-07 	169.42775
0.00018700818 	0.011371272 	0.080949933 	2.6860797e-07 	170.35159
0.00021886389 	0.014018322 	0.09995264 	5.0557543e-07 	171.31912
0.00025268119 	0.016931801 	0.12008519 	8.4445716e-07 	172.17262
0.00028858087 	0.020106767 	0.14079263 	1.3032089e-06 	172.75178
0.00032669115 	0.02352164 	0.16150124 	1.9042764e-06 	172.92406
0.00036714817 	0.027133006 	0.18166561 	2.6749135e-06 	172.58879
0.00041009642 	0.030872868 	0.20080231 	3.6475427e-06 	171.67756
0.00045568931 	0.034649522 	0.21851018 	4.8604256e-06 	170.1525
0.00050408968 	0.038352741 	0.23447941 	6.3586037e-06 	168.00335
0.00055547043 	0.041863016 	0.24849292 	8.1949751e-06 	165.24383
0.00061001506 	0.045063525 	0.2604225 	1.0431314e-05 	161.9078
0.0006679184 	0.047852634 	0.27022191 	1.3138945e-05 	158.04516
0.00072938728 	0.05015447 	0.27791753 	1.6398698e-05 	153.71785
0.00079464125 	0.051925556 	0.28359725 	2.0299667e-05 	148.99592
0.00086391338 	0.053156508 	0.28739807 	2.4936389e-05 	143.95379
0.0009374511 	0.053869042 	0.28949279 	3.0404305e-05 	138.66679
0.0010155171 	0.054109521 	0.29007674 	3.679387e-05 	133.20822
0.0010983902 	0.053940803 	0.2893552 	4.4184354e-05 	127.64686
0.0011863663 	0.053434056 	0.28753264 	5.2638793e-05 	122.04519
0.0012797599 	0.052661767 	0.28480401 	6.2201556e-05 	116.4582
0.0013789043 	0.051692529 	0.28134863 	7.2899346e-05 	110.93292
0.0014841538 	0.050587642 	0.27732659 	8.4745492e-05 	105.50842
0.0015958843 	0.049399214 	0.27287731 	9.7746536e-05 	100.21628
0.0017144948 	0.048169314 	0.2681198 	0.00011190977 	95.081299
0.001840409 	0.046929756 	0.26315418 	0.00012725056 	90.122368
0.0019740768 	0.045702166 	0.2580638 	0.00014379892 	85.353411
0.0021159754 	0.044498136 	0.25291771 	0.0001616053 	80.784278
0.0022666117 	0.043319381 	0.24777328 	0.00018074591 	76.421581
0.0024265239 	0.042157895 	0.2426786 	0.00020132779 	72.269451
0.002596283 	0.040996256 	0.23767483 	0.00022349226 	68.330203
0.0027764954 	0.039808297 	0.23279821 	0.00024740815 	64.604904
0.0029678048 	0.038560504 	0.22808175 	0.00027321198 	61.093845
0.0031708945 	0.03721475 	0.22355585 	0.00030068462 	57.796834
0.00338649 	0.035734581 	0.21924057 	0.00032770585 	54.709763
0.0036153613 	0.034104067 	0.21512288 	0.00034951543 	51.813305
0.0038583258 	0.032312736 	0.21115592 	0.00036450428 	49.073865
0.0041162514 	0.03031997 	0.20729174 	0.00037635343 	46.465858
0.0043900594 	0.028077138 	0.20349381 	0.00038802029 	43.980024
