# Region            : all region0
# Cells             : 3000
# Volume            : 8.000000000000e-02
# Time              	min(p)	min(k)	min(omega)	min(nut)	min(epsilon)	min(nuTilda)
1                   	1.230723651307e-03	7.946682850968e-05	5.431269370723e+00	8.184304748857e-08
2                   	1.188320021983e-03	5.385728154310e-05	1.464378168496e-01	8.050105299562e-08
3                   	8.752123893433e-04	6.247356471715e-05	3.596288155746e+00	5.463823461380e-08
4                   	7.282805811198e-04	6.972170309025e-05	3.094549884180e+00	3.515693137477e-08
5                   	6.777066378185e-04	5.044131201583e-05	2.735152376800e+00	2.355079370820e-08
6                   	6.467140921904e-04	3.548154777003e-05	2.469903962242e+00	1.675573995203e-08
7                   	6.189845719023e-04	2.558303571919e-05	2.264805184766e+00	1.264007227418e-08
8                   	5.954545275208e-04	2.075489484570e-05	2.104289016851e+00	1.002371215987e-08
9                   	5.760841837225e-04	1.738159485112e-05	1.980873423000e+00	8.286385336739e-09
10                  	5.601375868494e-04	1.562515346424e-05	1.887618353193e+00	7.091524796574e-09
11                  	5.468831582855e-04	1.454995627375e-05	1.821089655542e+00	6.253807393699e-09
12                  	5.368019884796e-04	1.416932204929e-05	1.781384869644e+00	5.666544535458e-09
13                  	5.306709736405e-04	1.397091165141e-05	1.743568425501e+00	5.267819713143e-09
14                  	5.297226607082e-04	1.533494390852e-05	1.718416192176e+00	5.024781723123e-09
15                  	5.331478232228e-04	1.708807020735e-05	1.708772486629e+00	4.913219457668e-09
16                  	5.405102230385e-04	2.000393550944e-05	1.721608001013e+00	4.912737175174e-09
17                  	5.514458510115e-04	2.354691370250e-05	1.728008514931e+00	5.004610474077e-09
18                  	5.657054973581e-04	2.799207948339e-05	1.701045836281e+00	5.170504146294e-09
19                  	5.832023607210e-04	3.298575705631e-05	1.679478408952e+00	5.394972248222e-09
20                  	6.039884417342e-04	3.434560304124e-05	1.663274706908e+00	5.664592045465e-09
21                  	6.279117319061e-04	3.382816607647e-05	1.652511539767e+00	5.969041628127e-09
22                  	6.547606775231e-04	3.334427831554e-05	1.648556171684e+00	6.299650736023e-09
23                  	6.843141473362e-04	3.299995492342e-05	1.653268218741e+00	6.649592455837e-09
24                  	7.160400823995e-04	3.282402604147e-05	1.671824444590e+00	7.012902877514e-09
25                  	7.495429961335e-04	3.285004075144e-05	1.702602031510e+00	7.384538230076e-09
26                  	7.847278572612e-04	3.307106641850e-05	1.740306283714e+00	7.760115447697e-09
27                  	8.217231547070e-04	3.344330408714e-05	1.781073107476e+00	8.136080251853e-09
28                  	8.600142759573e-04	3.390885476292e-05	1.821455071764e+00	8.509554608405e-09
29                  	8.990854304481e-04	3.440943245131e-05	1.859482979152e+00	8.878284428016e-09
30                  	9.381638497183e-04	3.490590046132e-05	1.894314890580e+00	9.240530988181e-09
31                  	9.766270265524e-04	3.538131590090e-05	1.925543382730e+00	9.595009406340e-09
32                  	1.013812819857e-03	3.580513062914e-05	1.953171119612e+00	9.940843765663e-09
33                  	1.048903127831e-03	3.619713221015e-05	1.977684012316e+00	1.027749264727e-08
34                  	1.081306878896e-03	3.654658300976e-05	1.998817358185e+00	1.060463810393e-08
35                  	1.110740270962e-03	3.685103945208e-05	2.017515188510e+00	1.092215535734e-08
36                  	1.136869826580e-03	3.711678434253e-05	2.033768600903e+00	1.123006272471e-08
37                  	1.159462558885e-03	3.735634446997e-05	2.047967271679e+00	1.152845512841e-08
38                  	1.178639170786e-03	3.756700348385e-05	2.060769759014e+00	1.181747923537e-08
39                  	1.194793139219e-03	3.774267054680e-05	2.071245182164e+00	1.209735313983e-08
40                  	1.208352206231e-03	3.790344188270e-05	2.080795763682e+00	1.236835430302e-08
41                  	1.219742646099e-03	3.804527692452e-05	2.088799746436e+00	1.263078203718e-08
42                  	1.229347530767e-03	3.815565929770e-05	2.096569618905e+00	1.288492510331e-08
43                  	1.237470458798e-03	3.826298091738e-05	2.102097346128e+00	1.313103690343e-08
44                  	1.244363565939e-03	3.836578396931e-05	2.107430536897e+00	1.336931759731e-08
45                  	1.250162136464e-03	3.843408806268e-05	2.112481210041e+00	1.354615876938e-08
46                  	1.254947228819e-03	3.849401571919e-05	2.116569408052e+00	1.354378750468e-08
47                  	1.258799598697e-03	3.854892078003e-05	2.119583985822e+00	1.354171441136e-08
48                  	1.261818216311e-03	3.859863270381e-05	2.122326622579e+00	1.353994851136e-08
49                  	1.264182039371e-03	3.864325872225e-05	2.124787721820e+00	1.353848208239e-08
50                  	1.265986498190e-03	3.868298115250e-05	2.126976823198e+00	1.353729597771e-08
51                  	1.267152296155e-03	3.871794865549e-05	2.128905865963e+00	1.353636367278e-08
52                  	1.267724572388e-03	3.874836203776e-05	2.130587175173e+00	1.353565431355e-08
53                  	1.267847974283e-03	3.876719914639e-05	2.132036047686e+00	1.353513527908e-08
54                  	1.267598779709e-03	3.878109191110e-05	2.133271374816e+00	1.353477423120e-08
55                  	1.267056897384e-03	3.879283762844e-05	2.134266695947e+00	1.353454025297e-08
56                  	1.266262420220e-03	3.880269639145e-05	2.134833474944e+00	1.353440495835e-08
57                  	1.265252892816e-03	3.881089099204e-05	2.135306450049e+00	1.353434335354e-08
58                  	1.263801141587e-03	3.881764056883e-05	2.135695522688e+00	1.353433411572e-08
59                  	1.258467352337e-03	3.882318272216e-05	2.136010786016e+00	1.353435960288e-08
60                  	1.253029586959e-03	3.882772258741e-05	2.136264278536e+00	1.353440572488e-08
61                  	1.247518830697e-03	3.883142154347e-05	2.136466675146e+00	1.353446166859e-08
62                  	1.241954463369e-03	3.883441667782e-05	2.136626808571e+00	1.353451949474e-08
63                  	1.236355366011e-03	3.883682820889e-05	2.136752305448e+00	1.353457370049e-08
64                  	1.230748303320e-03	3.883877329791e-05	2.136849715517e+00	1.353462078903e-08
65                  	1.225159609821e-03	3.884033874374e-05	2.136924617167e+00	1.353465886813e-08
66                  	1.219609962388e-03	3.884159714362e-05	2.136981687625e+00	1.353468729521e-08
67                  	1.214111006184e-03	3.884260481031e-05	2.137024736544e+00	1.353470633753e-08
68                  	1.208694519004e-03	3.884341058018e-05	2.137056828604e+00	1.353471689083e-08
69                  	1.203394533562e-03	3.884405594173e-05	2.137080448395e+00	1.353472023672e-08
70                  	1.198238142468e-03	3.884457412402e-05	2.137097623783e+00	1.353471785811e-08
71                  	1.193247335640e-03	3.884499067646e-05	2.137109964939e+00	1.353471127393e-08
72                  	1.188441680821e-03	3.884532583413e-05	2.137118705905e+00	1.353470191723e-08
73                  	1.183837812807e-03	3.884559595381e-05	2.137124793210e+00	1.353469110101e-08
74                  	1.179452472463e-03	3.884581408134e-05	2.137128954200e+00	1.353467993332e-08
75                  	1.175299518917e-03	3.884599071887e-05	2.137131742291e+00	1.353466930133e-08
76                  	1.171388179556e-03	3.884613402317e-05	2.137133567962e+00	1.353465987034e-08
77                  	1.167726258777e-03	3.884625052743e-05	2.137134728261e+00	1.353465209475e-08
78                  	1.164318329727e-03	3.884634551359e-05	2.137135434636e+00	1.353464624017e-08
79                  	1.161164816870e-03	3.884642330538e-05	2.137135839186e+00	1.353464240785e-08
80                  	1.158262925093e-03	3.884648731515e-05	2.137136049588e+00	1.353464055923e-08
81                  	1.155607374182e-03	3.884654020495e-05	2.137136141102e+00	1.353464055970e-08
82                  	1.153191496913e-03	3.884658404347e-05	2.137136166189e+00	1.353464219943e-08
83                  	1.151007806321e-03	3.884662041858e-05	2.137136160002e+00	1.353464521938e-08
84                  	1.149049507168e-03	3.884665057119e-05	2.137136144010e+00	1.353464933520e-08
85                  	1.147303636447e-03	3.884667552229e-05	2.137136129488e+00	1.353465425564e-08
86                  	1.145761442748e-03	3.884669612591e-05	2.137136121071e+00	1.353465970331e-08
87                  	1.144412425615e-03	3.884671310589e-05	2.137136120255e+00	1.353466542110e-08
88                  	1.143243743016e-03	3.884672706329e-05	2.137136126983e+00	1.353467117350e-08
89                  	1.142242313642e-03	3.884673849208e-05	2.137136140292e+00	1.353467676323e-08
90                  	1.141394660560e-03	3.884674779840e-05	2.137136158724e+00	1.353468203060e-08
91                  	1.140686994842e-03	3.884675533425e-05	2.137136180128e+00	1.353468685401e-08
92                  	1.140105520150e-03	3.884676140971e-05	2.137136202069e+00	1.353469114839e-08
93                  	1.139636667727e-03	3.884676629098e-05	2.137136222914e+00	1.353469486177e-08
94                  	1.139267425333e-03	3.884677019778e-05	2.137136241798e+00	1.353469797145e-08
95                  	1.138985522698e-03	3.884677331522e-05	2.137136258175e+00	1.353470047905e-08
96                  	1.138779411746e-03	3.884677580200e-05	2.137136271738e+00	1.353470240668e-08
97                  	1.138638347359e-03	3.884677778977e-05	2.137136282452e+00	1.353470379132e-08
98                  	1.138552446410e-03	3.884677938147e-05	2.137136290432e+00	1.353470468207e-08
99                  	1.138512735416e-03	3.884678066110e-05	2.137136296026e+00	1.353470513473e-08
100                 	1.138511181872e-03	3.884678168845e-05	2.137136299779e+00	1.353470520848e-08
101                 	1.138540607490e-03	3.884678250377e-05	2.137136302360e+00	1.353470496400e-08
102                 	1.138594766357e-03	3.884678313009e-05	2.137136304684e+00	1.353470445990e-08
103                 	1.138668051073e-03	3.884678357098e-05	2.137136307604e+00	1.353470374729e-08
104                 	1.138755780861e-03	3.884678382885e-05	2.137136312062e+00	1.353470287406e-08
105                 	1.138853667693e-03	3.884678389475e-05	2.137136318936e+00	1.353470189400e-08
106                 	1.138958353362e-03	3.884678377189e-05	2.137136328807e+00	1.353470084122e-08
107                 	1.139066800125e-03	3.884678345376e-05	2.137136342018e+00	1.353469973994e-08
108                 	1.139176564371e-03	3.884678294786e-05	2.137136358758e+00	1.353469862285e-08
109                 	1.139285620843e-03	3.884678227225e-05	2.137136378896e+00	1.353469750691e-08
110                 	1.139392354720e-03	3.884678145693e-05	2.137136402168e+00	1.353469640775e-08
111                 	1.139495492922e-03	3.884678053597e-05	2.137136428170e+00	1.353469533663e-08
112                 	1.139594067977e-03	3.884677954750e-05	2.137136456273e+00	1.353469429795e-08
113                 	1.139687376361e-03	3.884677853170e-05	2.137136485780e+00	1.353469329440e-08
114                 	1.139774937488e-03	3.884677752838e-05	2.137136515976e+00	1.353469232668e-08
115                 	1.139856467093e-03	3.884677655905e-05	2.137136545976e+00	1.353469139343e-08
116                 	1.139931839952e-03	3.884677566535e-05	2.137136575145e+00	1.353469049252e-08
117                 	1.140001063188e-03	3.884677489030e-05	2.137136603314e+00	1.353468962115e-08
118                 	1.140064239564e-03	3.884677425085e-05	2.137136630353e+00	1.353468877580e-08
119                 	1.140121581513e-03	3.884677373953e-05	2.137136655886e+00	1.353468795247e-08
120                 	1.140173330662e-03	3.884677334449e-05	2.137136679623e+00	1.353468715126e-08
121                 	1.140219788467e-03	3.884677305163e-05	2.137136700897e+00	1.353468636837e-08
122                 	1.140261287387e-03	3.884677289080e-05	2.137136714506e+00	1.353468560106e-08
123                 	1.140298176700e-03	3.884677346754e-05	2.137136708557e+00	1.353468484745e-08
124                 	1.140330814530e-03	3.884677470075e-05	2.137136694125e+00	1.353468410644e-08
125                 	1.140359556900e-03	3.884677591801e-05	2.137136686038e+00	1.353468337748e-08
126                 	1.140384745487e-03	3.884677668304e-05	2.137136686323e+00	1.353468266063e-08
127                 	1.140406913560e-03	3.884677702982e-05	2.137136689671e+00	1.353468195578e-08
128                 	1.140425937820e-03	3.884677717877e-05	2.137136692196e+00	1.353468126402e-08
