0 	0.0045458267 	1.9908574e-06 	1.46079e-06
0.0021021021 	0.0045620242 	1.9908522e-06 	1.4607831e-06
0.0042042042 	0.0045782217 	1.990847e-06 	1.4607763e-06
0.0063063063 	0.0045944192 	1.9908418e-06 	1.4607694e-06
0.0084084084 	0.0046106167 	1.9908366e-06 	1.4607625e-06
0.010510511 	0.0046268142 	1.9908314e-06 	1.4607556e-06
0.012612613 	0.0046430117 	1.9908262e-06 	1.4607488e-06
0.014714715 	0.0046592092 	1.9908209e-06 	1.4607419e-06
0.016816817 	0.0046754067 	1.9908157e-06 	1.460735e-06
0.018918919 	0.0046916043 	1.9908105e-06 	1.4607281e-06
0.021021021 	0.0047078018 	1.9908053e-06 	1.4607213e-06
0.023123123 	0.0047339707 	1.9907938e-06 	1.4607061e-06
0.025225225 	0.0047604658 	1.9907821e-06 	1.4606907e-06
0.027327327 	0.0047869608 	1.9907704e-06 	1.4606752e-06
0.029429429 	0.0048134558 	1.9907587e-06 	1.4606598e-06
0.031531532 	0.0048399509 	1.990747e-06 	1.4606443e-06
0.033633634 	0.0048664459 	1.9907354e-06 	1.4606289e-06
0.035735736 	0.0048929409 	1.9907237e-06 	1.4606135e-06
0.037837838 	0.004919436 	1.990712e-06 	1.460598e-06
0.03993994 	0.004945931 	1.9907003e-06 	1.4605826e-06
0.042042042 	0.004972426 	1.9906886e-06 	1.4605671e-06
0.044144144 	0.0049989211 	1.9906769e-06 	1.4605517e-06
0.046246246 	0.0050254161 	1.9906652e-06 	1.4605363e-06
0.048348348 	0.0050637073 	1.9906435e-06 	1.4605077e-06
0.05045045 	0.0051077901 	1.990617e-06 	1.4604727e-06
0.052552553 	0.0051518729 	1.9905905e-06 	1.4604376e-06
0.054654655 	0.0051959557 	1.9905639e-06 	1.4604026e-06
0.056756757 	0.0052400385 	1.9905374e-06 	1.4603676e-06
0.058858859 	0.0052841214 	1.9905108e-06 	1.4603326e-06
0.060960961 	0.0053282042 	1.9904843e-06 	1.4602975e-06
0.063063063 	0.005372287 	1.9904577e-06 	1.4602625e-06
0.065165165 	0.0054163698 	1.9904312e-06 	1.4602275e-06
0.067267267 	0.005487577 	1.9903735e-06 	1.4601513e-06
0.069369369 	0.0055633886 	1.9903104e-06 	1.4600681e-06
0.071471471 	0.0056392003 	1.9902474e-06 	1.459985e-06
0.073573574 	0.005715012 	1.9901843e-06 	1.4599018e-06
0.075675676 	0.0057908236 	1.9901213e-06 	1.4598187e-06
0.077777778 	0.0058666353 	1.9900583e-06 	1.4597355e-06
0.07987988 	0.005975471 	1.9899366e-06 	1.459575e-06
0.081981982 	0.0061130014 	1.9897641e-06 	1.4593473e-06
0.084084084 	0.0062505318 	1.9895916e-06 	1.4591196e-06
0.086186186 	0.0063880623 	1.9894191e-06 	1.4588919e-06
0.088288288 	0.0065263041 	1.989239e-06 	1.4586543e-06
0.09039039 	0.0068189999 	1.9874277e-06 	1.456262e-06
0.092492492 	0.0071116957 	1.9856163e-06 	1.4538696e-06
0.094594595 	0.0074043915 	1.9838049e-06 	1.4514773e-06
0.096696697 	0.0077740262 	1.6601404e-06 	1.4039181e-06
0.098798799 	0.0081683844 	1.2330522e-06 	1.3418451e-06
0.1009009 	0.0084020605 	7.0457863e-07 	1.2651665e-06
0.103003 	0.0084214938 	4.0924573e-08 	1.1690137e-06
0.10510511 	0.0079043889 	1.5935622e-22 	1.1555476e-06
0.10720721 	0.0073561812 	1.4496049e-22 	1.1473145e-06
0.10930931 	0.0068141498 	1.4496049e-22 	1.1387827e-06
0.11141141 	0.0064882142 	1.4157504e-22 	1.129997e-06
0.11351351 	0.0062317482 	1.4404035e-22 	1.1211259e-06
0.11561562 	0.0060696651 	1.4404035e-22 	1.1121281e-06
0.11771772 	0.0059157546 	1.5097799e-22 	1.1031001e-06
0.11981982 	0.0057698463 	1.5097799e-22 	1.0940426e-06
0.12192192 	0.0056255386 	1.6271662e-22 	1.0849681e-06
0.12402402 	0.0054817047 	1.6271662e-22 	1.0758887e-06
0.12612613 	0.0053475392 	1.8025321e-22 	1.0668126e-06
0.12822823 	0.0052146841 	2.0537279e-22 	1.0577442e-06
0.13033033 	0.0050887886 	2.0537279e-22 	1.0487226e-06
0.13243243 	0.0049636385 	2.4083336e-22 	1.0397357e-06
0.13453453 	0.0048407922 	2.4083336e-22 	1.0308561e-06
0.13663664 	0.0047182287 	2.9026583e-22 	1.0220523e-06
0.13873874 	0.0045963654 	2.9026583e-22 	1.013436e-06
0.14084084 	0.004475437 	3.5771096e-22 	1.0049343e-06
0.14294294 	0.0043570252 	3.5771096e-22 	9.9674117e-07
0.14504505 	0.0042406363 	4.455455e-22 	9.8866612e-07
0.14714715 	0.0041327557 	4.455455e-22 	9.8108789e-07
0.14924925 	0.0040258536 	5.4977625e-22 	9.7354935e-07
0.15135135 	0.0039377767 	5.4977625e-22 	9.6677439e-07
0.15345345 	0.0038496999 	5.4977625e-22 	9.5999943e-07
0.15555556 	0.0037838321 	6.5650446e-22 	9.5400437e-07
0.15765766 	0.0037221662 	6.5650446e-22 	9.4815686e-07
0.15975976 	0.0036754391 	7.4744861e-22 	9.4284321e-07
0.16186186 	0.0036402344 	7.4744861e-22 	9.3794134e-07
0.16396396 	0.0036086377 	8.1088297e-22 	9.3322713e-07
0.16606607 	0.0035899637 	8.1088297e-22 	9.291851e-07
0.16816817 	0.0035712897 	8.1088297e-22 	9.2514306e-07
0.17027027 	0.003558524 	8.4600149e-22 	9.2168287e-07
0.17237237 	0.0035472365 	8.4600149e-22 	9.1836823e-07
0.17447447 	0.0035372646 	8.6104517e-22 	9.1523226e-07
0.17657658 	0.0035302593 	8.6104517e-22 	9.1249917e-07
0.17867868 	0.003523254 	8.6104517e-22 	9.0976608e-07
0.18078078 	0.0035176512 	8.5749713e-22 	9.0736045e-07
0.18288288 	0.0035125464 	8.5749713e-22 	9.0507107e-07
0.18498498 	0.0035075634 	8.4747777e-22 	9.028118e-07
0.18708709 	0.0035038153 	8.4747777e-22 	9.0085759e-07
0.18918919 	0.0035000671 	8.4747777e-22 	8.9890338e-07
0.19129129 	0.0034963518 	8.3346953e-22 	8.9703707e-07
0.19339339 	0.0034926947 	8.3346953e-22 	8.9532686e-07
0.1954955 	0.0034890376 	8.3346953e-22 	8.9361665e-07
0.1975976 	0.0034837728 	8.1730086e-22 	8.9199722e-07
0.1996997 	0.0034771759 	8.1730086e-22 	8.9045302e-07
0.2018018 	0.0034705789 	8.1730086e-22 	8.8890882e-07
0.2039039 	0.0034611958 	8.0166953e-22 	8.8743744e-07
0.20600601 	0.0034502927 	8.0166953e-22 	8.860058e-07
0.20810811 	0.0034393895 	8.0166953e-22 	8.8457416e-07
0.21021021 	0.0034269352 	7.8983547e-22 	8.8320049e-07
0.21231231 	0.003413675 	7.8983547e-22 	8.8185694e-07
0.21441441 	0.0034004148 	7.8983547e-22 	8.8051339e-07
0.21651652 	0.0033870197 	7.8237491e-22 	8.7921361e-07
0.21861862 	0.003373526 	7.8237491e-22 	8.7794588e-07
0.22072072 	0.0033600323 	7.8237491e-22 	8.7667815e-07
0.22282282 	0.0033468612 	7.7838845e-22 	8.754382e-07
0.22492492 	0.0033341701 	7.7838845e-22 	8.7423959e-07
0.22702703 	0.0033214791 	7.7838845e-22 	8.7304098e-07
0.22912913 	0.0033088825 	7.7667748e-22 	8.7185096e-07
0.23123123 	0.0032969246 	7.7667748e-22 	8.7071905e-07
0.23333333 	0.0032849666 	7.7667748e-22 	8.6958713e-07
0.23543544 	0.0032730087 	7.7667748e-22 	8.6845521e-07
0.23753754 	0.0032613637 	7.763966e-22 	8.6737323e-07
0.23963964 	0.0032498199 	7.763966e-22 	8.6630742e-07
