1.0023271e-06 	0.00023222167 	12625205 	7.7767699e-05 	2.9441353e-13
3.0219182e-06 	0.00023222182 	5570602.7 	3.5812437e-06 	8.9844598e-13
5.0865428e-06 	0.00023222203 	1240851.1 	2.4356456e-06 	3.9266236e-12
7.2269684e-06 	0.00023222225 	495682.61 	5.9772517e-06 	1.9759246e-11
9.4750924e-06 	0.00023222247 	256764.87 	1.4523893e-05 	7.9226375e-11
1.1864417e-05 	0.00023222271 	152802.58 	3.1146078e-05 	2.602902e-10
1.4430548e-05 	0.00023222296 	99058.311 	6.055575e-05 	7.3695941e-10
1.7211727e-05 	0.00023222324 	68139.994 	0.00010942846 	1.8614748e-09
2.0249401e-05 	0.00023222357 	49052.82 	0.00018658004 	4.2817692e-09
2.3588836e-05 	0.00023222395 	36671.333 	0.00030230137 	9.0659573e-09
2.7279799e-05 	0.00023222443 	28321.851 	0.0004660482 	1.7755655e-08
3.1377293e-05 	0.00023222506 	22484.268 	0.00068236403 	3.2248603e-08
3.5942381e-05 	0.00023222589 	18244.03 	0.00094683613 	5.4497672e-08
4.1043091e-05 	0.00023222697 	15039.652 	0.0012453383 	8.6183431e-08
4.6755437e-05 	0.00023222839 	12530.036 	0.0015580364 	1.2857513e-07
5.3164546e-05 	0.00023223018 	10510.289 	0.0018657008 	1.8205292e-07
6.0365928e-05 	0.00023223243 	8853.58 	0.0021545133 	2.4683847e-07
6.84669e-05 	0.00023223523 	7476.938 	0.0024168789 	3.249524e-07
7.7588184e-05 	0.0002322387 	6324.5497 	0.0026493331 	4.1961752e-07
8.786571e-05 	0.00023224299 	5357.5398 	0.0028511088 	5.3377169e-07
9.9452634e-05 	0.00023224824 	4546.626 	0.0030237037 	6.6994614e-07
0.00011252163 	0.00023225455 	3867.6652 	0.0031701553 	8.2955011e-07
0.00012726745 	0.00023226204 	3299.2836 	0.0032942036 	1.012786e-06
0.00014390985 	0.00023227084 	2822.4277 	0.003399559 	1.2215805e-06
0.00016269684 	0.00023228118 	2421.0104 	0.0034893293 	1.4605689e-06
0.00018390838 	0.00023229332 	2082.0047 	0.0035659038 	1.7344592e-06
0.00020786057 	0.00023230753 	1794.8369 	0.0036312217 	2.0475818e-06
0.00023491035 	0.00023232414 	1550.8458 	0.003686937 	2.4048056e-06
0.00026546084 	0.00023234349 	1342.927 	0.003734445 	2.8115978e-06
0.0002999673 	0.00023236598 	1165.2416 	0.0037749128 	3.274088e-06
0.00033894396 	0.00023239206 	1012.9791 	0.0038093113 	3.7991378e-06
0.00038297165 	0.00023242227 	882.16515 	0.0038384435 	4.3944141e-06
0.00043270649 	0.00023245718 	769.50546 	0.0038629699 	5.0684644e-06
0.00048888965 	0.00023249747 	672.26071 	0.0038834294 	5.8307948e-06
0.00055235838 	0.00023254391 	588.14509 	0.0039002564 	6.691945e-06
0.0006240585 	0.00023259735 	515.24465 	0.0039137953 	7.6635588e-06
0.00070505852 	0.00023265878 	451.95128 	0.0039243114 	8.7584437e-06
0.00079656552 	0.00023272928 	396.90924 	0.0039319993 	9.9906124e-06
0.00089994316 	0.0002328101 	348.97189 	0.0039369898 	1.1375296e-05
0.001016732 	0.00023290262 	307.16634 	0.0039393541 	1.2928916e-05
0.0011486725 	0.00023300838 	270.6647 	0.0039391064 	1.4668991e-05
0.0012977308 	0.00023312911 	238.76044 	0.0039362051 	1.661396e-05
0.0014661282 	0.00023326671 	210.84908 	0.0039305527 	1.8782882e-05
0.0016563743 	0.00023342326 	186.41214 	0.003921993 	2.1194971e-05
0.0018713042 	0.00023360103 	165.00398 	0.0039103084 	2.3868904e-05
0.0021141207 	0.00023380247 	146.24077 	0.003895213 	2.6821824e-05
0.0023884425 	0.00023403017 	129.79143 	0.0038763462 	3.0067951e-05
0.0026983575 	0.0002342868 	115.36998 	0.0038532611 	3.3616656e-05
0.0030484842 	0.00023457507 	102.72917 	0.0038254115 	3.7469871e-05
0.0034440402 	0.00023489752 	91.655198 	0.0037921334 	4.1618626e-05
0.0038909203 	0.00023525637 	81.963307 	0.0037526218 	4.603852e-05
0.004395784 	0.00023565322 	73.494103 	0.0037058999 	5.0683884e-05
0.0049661549 	0.0002360886 	66.110622 	0.0036507785 	5.5480421e-05
0.0056105328 	0.0002365613 	59.69603 	0.0035858035 	6.031617e-05
0.0063385204 	0.00023706635 	54.152014 	0.0035091878 	6.5030781e-05
0.0071609664 	0.00023759099 	49.398023 	0.0034187261 	6.9403424e-05
0.0080901272 	0.00023811954 	45.366306 	0.0033113919 	7.3002848e-05
0.0091398493 	0.00023863726 	41.988121 	0.0031823989 	7.5150045e-05
0.010325776 	0.00023910771 	39.180369 	0.0030240968 	7.529835e-05
0.01166558 	0.00023946087 	36.833297 	0.0028246298 	7.3109804e-05
0.013179228 	0.00023960587 	34.787076 	0.0025665981 	6.8305304e-05
0.014889277 	0.00023939215 	32.818671 	0.0022283427 	6.0909461e-05
0.016821209 	0.00023849153 	30.697584 	0.0017936189 	5.1465732e-05
0.019003816 	0.00023671819 	28.146669 	0.0012634995 	4.0158917e-05
0.021469624 	0.00023393006 	23.077349 	0.0006884453 	2.6267994e-05
0.024255377 	0.00022909228 	14.332339 	0.0002356573 	1.2129037e-05
0.027402591 	0.00022230124 	7.3125409 	3.6688659e-05 	3.1149603e-06
0.030958166 	0.00021535609 	5.3269921 	1.7760355e-06 	3.242605e-07
0.034975088 	0.00020887237 	5.2603572 	6.559541e-07 	1.2469794e-07
0.039513219 	0.00020241607 	5.2618479 	6.5391263e-07 	1.2427305e-07
0.044640187 	0.0001957595 	5.2622591 	6.5412432e-07 	1.2430341e-07
0.050432395 	0.00018890137 	5.262237 	6.5413619e-07 	1.2430619e-07
0.056976161 	0.0001819442 	5.2622293 	6.5413296e-07 	1.2430576e-07
0.064369002 	0.00017506129 	5.2622235 	6.5413176e-07 	1.2430567e-07
0.072721087 	0.00016840214 	5.2622134 	6.5413014e-07 	1.243056e-07
0.082156882 	0.00016205467 	5.2621959 	6.541276e-07 	1.2430553e-07
0.092817002 	0.00015609986 	5.2621687 	6.541238e-07 	1.2430545e-07
0.10486031 	0.00015061027 	5.2621292 	6.5411838e-07 	1.2430535e-07
0.11846627 	0.00014560665 	5.2620743 	6.5411093e-07 	1.2430523e-07
0.13383765 	0.00014109691 	5.2620004 	6.5410094e-07 	1.2430508e-07
0.15120352 	0.00013708232 	5.2619038 	6.5408791e-07 	1.2430489e-07
0.17082266 	0.00013357778 	5.2617805 	6.540713e-07 	1.2430464e-07
0.19298745 	0.0001305675 	5.2616271 	6.5405061e-07 	1.2430434e-07
0.21802819 	0.00012805899 	5.2614403 	6.5402543e-07 	1.2430396e-07
0.24631805 	0.000126001 	5.2612187 	6.5399553e-07 	1.2430351e-07
0.27827861 	0.00012439526 	5.2609617 	6.5396082e-07 	1.2430299e-07
0.31438616 	0.00012314552 	5.2606715 	6.5392161e-07 	1.2430239e-07
0.35517877 	0.00012225665 	5.2603516 	6.5387837e-07 	1.2430173e-07
0.40126436 	0.00012159695 	5.2600095 	6.538321e-07 	1.2430102e-07
0.4533297 	0.0001211642 	5.2596521 	6.5378374e-07 	1.2430027e-07
0.51215069 	0.00012083803 	5.259292 	6.5373498e-07 	1.2429951e-07
0.57860389 	0.00012053364 	5.2589381 	6.5368704e-07 	1.2429876e-07
0.65367961 	0.00012024713 	5.2586057 	6.5364201e-07 	1.2429805e-07
0.73849664 	0.00011965264 	5.2583144 	6.5360249e-07 	1.2429742e-07
0.83431896 	0.00011890257 	5.2580738 	6.5356988e-07 	1.2429691e-07
0.94257453 	0.00011711734 	5.2579378 	6.5355153e-07 	1.2429664e-07
