0 	0.99946004 	3.4811705e-22 	0 	0 	0 	0
0.0021021021 	0.99944406 	3.4811705e-22 	0 	0 	0 	0
0.0042042042 	0.99942807 	3.4811705e-22 	0 	0 	0 	0
0.0063063063 	0.99941208 	3.4811705e-22 	0 	0 	0 	0
0.0084084084 	0.9993961 	3.4811705e-22 	0 	0 	0 	0
0.010510511 	0.99938011 	3.4811705e-22 	0 	0 	0 	0
0.012612613 	0.99936412 	3.4811705e-22 	0 	0 	0 	0
0.014714715 	0.99934814 	3.4811705e-22 	0 	0 	0 	0
0.016816817 	0.99933215 	3.4811705e-22 	0 	0 	0 	0
0.018918919 	0.99931616 	3.4811705e-22 	0 	0 	0 	0
0.021021021 	0.99930018 	3.4811705e-22 	0 	0 	0 	0
0.023123123 	0.99927358 	5.6835286e-22 	0 	0 	0 	0
0.025225225 	0.99924663 	5.6835286e-22 	0 	0 	0 	0
0.027327327 	0.99921968 	5.6835286e-22 	0 	0 	0 	0
0.029429429 	0.99919273 	5.6835286e-22 	0 	0 	0 	0
0.031531532 	0.99916578 	5.6835286e-22 	0 	0 	0 	0
0.033633634 	0.99913883 	5.6835286e-22 	0 	0 	0 	0
0.035735736 	0.99911188 	5.6835286e-22 	0 	0 	0 	0
0.037837838 	0.99908493 	5.6835286e-22 	0 	0 	0 	0
0.03993994 	0.99905799 	5.6835286e-22 	0 	0 	0 	0
0.042042042 	0.99903104 	5.6835286e-22 	0 	0 	0 	0
0.044144144 	0.99900409 	5.6835286e-22 	0 	0 	0 	0
0.046246246 	0.99897714 	5.6835286e-22 	0 	0 	0 	0
0.048348348 	0.99893631 	1.0219081e-21 	0 	0 	0 	0
0.05045045 	0.99888866 	1.0219081e-21 	0 	0 	0 	0
0.052552553 	0.99884102 	1.0219081e-21 	0 	0 	0 	0
0.054654655 	0.99879337 	1.0219081e-21 	0 	0 	0 	0
0.056756757 	0.99874573 	1.0219081e-21 	0 	0 	0 	0
0.058858859 	0.99869808 	1.0219081e-21 	0 	0 	0 	0
0.060960961 	0.99865044 	1.0219081e-21 	0 	0 	0 	0
0.063063063 	0.99860279 	1.0219081e-21 	0 	0 	0 	0
0.065165165 	0.99855514 	1.0219081e-21 	0 	0 	0 	0
0.067267267 	0.99848185 	1.5266759e-21 	0 	0 	0 	0
0.069369369 	0.9984042 	1.5266759e-21 	0 	0 	0 	0
0.071471471 	0.99832655 	1.5266759e-21 	0 	0 	0 	0
0.073573574 	0.9982489 	1.5266759e-21 	0 	0 	0 	0
0.075675676 	0.99817125 	1.5266759e-21 	0 	0 	0 	0
0.077777778 	0.9980936 	1.5266759e-21 	0 	0 	0 	0
0.07987988 	0.99796078 	3.7836492e-21 	0 	0 	0 	0
0.081981982 	0.99778004 	3.7836492e-21 	0 	0 	0 	0
0.084084084 	0.99759929 	3.7836492e-21 	0 	0 	0 	0
0.086186186 	0.99741855 	3.7836492e-21 	0 	0 	0 	0
0.088288288 	0.9972374 	7.7221929e-21 	0 	0 	0 	0
0.09039039 	0.99696757 	7.7221929e-21 	0 	0 	0 	0
0.092492492 	0.99669773 	7.7221929e-21 	0 	0 	0 	0
0.094594595 	0.9964279 	7.7221929e-21 	0 	0 	0 	0
0.096696697 	0.83437477 	8.9544582e-20 	0 	-0.00054359225 	-5.7437842e-07 	0
0.098798799 	0.62033448 	8.9544582e-20 	0 	-0.0012618615 	-1.3333266e-06 	0
0.1009009 	0.35480046 	8.410266e-20 	0 	-0.0021426786 	-2.7026367e-06 	0
0.103003 	0.020608143 	8.410266e-20 	0 	-0.0032402261 	-4.8857625e-06 	0
0.10510511 	1.0765889e-16 	1.5567663e-19 	0 	-0.0032620051 	-6.431126e-06 	0
0.10720721 	1.0618972e-16 	1.9556452e-19 	0 	-0.0032127011 	-7.7199244e-06 	0
0.10930931 	1.0618972e-16 	1.9556452e-19 	0 	-0.0031628245 	-8.6898303e-06 	0
0.11141141 	1.0462373e-16 	2.309762e-19 	0 	-0.0031135465 	-9.6568206e-06 	0
0.11351351 	1.0307259e-16 	2.7572158e-19 	0 	-0.0030649673 	-1.0594667e-05 	0
0.11561562 	1.0307259e-16 	2.7572158e-19 	0 	-0.0030188474 	-1.1408809e-05 	0
0.11771772 	1.0157649e-16 	3.0350527e-19 	0 	-0.002974496 	-1.1963468e-05 	0
0.11981982 	1.0157649e-16 	3.0350527e-19 	0 	-0.0029318763 	-1.2264054e-05 	0
0.12192192 	1.0013799e-16 	3.0676475e-19 	0 	-0.002891819 	-1.2258367e-05 	0
0.12402402 	1.0013799e-16 	3.0676475e-19 	0 	-0.00285252 	-1.2162023e-05 	0
0.12612613 	9.8755734e-17 	2.9954692e-19 	0 	-0.0028161208 	-1.1910945e-05 	0
0.12822823 	9.7419413e-17 	2.8745623e-19 	0 	-0.0027801226 	-1.1645593e-05 	0
0.13033033 	9.7419413e-17 	2.8745623e-19 	0 	-0.0027462591 	-1.1309042e-05 	0
0.13243243 	9.6118483e-17 	2.706982e-19 	0 	-0.00271287 	-1.0959475e-05 	0
0.13453453 	9.6118483e-17 	2.706982e-19 	0 	-0.0026809472 	-1.0569682e-05 	0
0.13663664 	9.4830641e-17 	2.5123007e-19 	0 	-0.0026494442 	-1.0181355e-05 	0
0.13873874 	9.4830641e-17 	2.5123007e-19 	0 	-0.0026189809 	-9.7966601e-06 	0
0.14084084 	9.354607e-17 	2.3296313e-19 	0 	-0.0025888547 	-9.4225438e-06 	0
0.14294294 	9.354607e-17 	2.3296313e-19 	0 	-0.0025596358 	-9.0769016e-06 	0
0.14504505 	9.2261174e-17 	2.1594645e-19 	0 	-0.0025306405 	-8.7378469e-06 	0
0.14714715 	9.2261174e-17 	2.1594645e-19 	0 	-0.0025025853 	-8.4265008e-06 	0
0.14924925 	9.0976481e-17 	1.9996363e-19 	0 	-0.0024745871 	-8.1165661e-06 	0
0.15135135 	9.0976481e-17 	1.9996363e-19 	0 	-0.0024476855 	-7.833788e-06 	0
0.15345345 	9.0976481e-17 	1.9996363e-19 	0 	-0.0024207838 	-7.5510098e-06 	0
0.15555556 	8.9694592e-17 	1.848641e-19 	0 	-0.0023948763 	-7.2876754e-06 	0
0.15765766 	8.9694592e-17 	1.848641e-19 	0 	-0.0023691568 	-7.0280196e-06 	0
0.15975976 	8.842019e-17 	1.7039614e-19 	0 	-0.0023441463 	-6.7757609e-06 	0
0.16186186 	8.842019e-17 	1.7039614e-19 	0 	-0.0023196825 	-6.5292076e-06 	0
0.16396396 	8.7161386e-17 	1.557778e-19 	0 	-0.0022955301 	-6.2846848e-06 	0
0.16606607 	8.7161386e-17 	1.557778e-19 	0 	-0.0022724931 	-6.0474348e-06 	0
0.16816817 	8.7161386e-17 	1.557778e-19 	0 	-0.0022494562 	-5.8101848e-06 	0
0.17027027 	8.5934868e-17 	1.4128583e-19 	0 	-0.0022275249 	-5.5901789e-06 	0
0.17237237 	8.5934868e-17 	1.4128583e-19 	0 	-0.0022058702 	-5.374487e-06 	0
0.17447447 	8.472738e-17 	1.2832936e-19 	0 	-0.002184632 	-5.1658136e-06 	0
0.17657658 	8.472738e-17 	1.2832936e-19 	0 	-0.0021643333 	-4.9729669e-06 	0
0.17867868 	8.472738e-17 	1.2832936e-19 	0 	-0.0021440345 	-4.7801202e-06 	0
0.18078078 	8.3558284e-17 	1.1605991e-19 	0 	-0.0021248406 	-4.5978515e-06 	0
0.18288288 	8.3558284e-17 	1.1605991e-19 	0 	-0.002106039 	-4.4193385e-06 	0
0.18498498 	8.2434792e-17 	1.0428239e-19 	0 	-0.002087373 	-4.2420098e-06 	0
0.18708709 	8.2434792e-17 	1.0428239e-19 	0 	-0.002070082 	-4.0766856e-06 	0
0.18918919 	8.2434792e-17 	1.0428239e-19 	0 	-0.0020527909 	-3.9113615e-06 	0
0.19129129 	8.1363019e-17 	9.3018334e-20 	0 	-0.0020360433 	-3.75073e-06 	0
0.19339339 	8.1363019e-17 	9.3018334e-20 	0 	-0.0020202607 	-3.5984321e-06 	0
0.1954955 	8.1363019e-17 	9.3018334e-20 	0 	-0.002004478 	-3.4461341e-06 	0
0.1975976 	8.0349191e-17 	8.2328595e-20 	0 	-0.0019895129 	-3.3010908e-06 	0
0.1996997 	8.0349191e-17 	8.2328595e-20 	0 	-0.0019752252 	-3.162059e-06 	0
0.2018018 	8.0349191e-17 	8.2328595e-20 	0 	-0.0019609375 	-3.0230272e-06 	0
0.2039039 	7.9398662e-17 	7.2310798e-20 	0 	-0.0019475991 	-2.8921959e-06 	0
0.20600601 	7.9398662e-17 	7.2310798e-20 	0 	-0.0019347785 	-2.7658384e-06 	0
0.20810811 	7.9398662e-17 	7.2310798e-20 	0 	-0.0019219579 	-2.6394809e-06 	0
