0 	1.8880548e-07 	0.014182092 	0.99962688 	0 	0 	0 	0 	0
0.0021021021 	1.8863229e-07 	0.014287373 	0.99961444 	0 	0 	0 	0 	0
0.0042042042 	1.884591e-07 	0.014392653 	0.99960201 	0 	0 	0 	0 	0
0.0063063063 	1.882859e-07 	0.014497933 	0.99958958 	0 	0 	0 	0 	0
0.0084084084 	1.8811271e-07 	0.014603214 	0.99957715 	0 	0 	0 	0 	0
0.010510511 	1.8791263e-07 	0.014724563 	0.99956233 	0 	0 	0 	0 	0
0.012612613 	1.8769586e-07 	0.014855892 	0.99954602 	0 	0 	0 	0 	0
0.014714715 	1.8747908e-07 	0.014987222 	0.99952971 	0 	0 	0 	0 	0
0.016816817 	1.872623e-07 	0.015118551 	0.9995134 	0 	0 	0 	0 	0
0.018918919 	1.8704552e-07 	0.015249881 	0.99949709 	0 	0 	0 	0 	0
0.021021021 	1.8682216e-07 	0.015385405 	0.99948011 	0 	0 	0 	0 	0
0.023123123 	1.8655453e-07 	0.015549124 	0.99945861 	0 	0 	0 	0 	0
0.025225225 	1.862869e-07 	0.015712844 	0.99943712 	0 	0 	0 	0 	0
0.027327327 	1.8601926e-07 	0.015876564 	0.99941562 	0 	0 	0 	0 	0
0.029429429 	1.8575163e-07 	0.016040283 	0.99939412 	0 	0 	0 	0 	0
0.031531532 	1.8546925e-07 	0.016214373 	0.99937084 	0 	0 	0 	0 	0
0.033633634 	1.8514379e-07 	0.016418749 	0.99934235 	0 	0 	0 	0 	0
0.035735736 	1.8481833e-07 	0.016623125 	0.99931387 	0 	0 	0 	0 	0
0.037837838 	1.8449287e-07 	0.016827502 	0.99928538 	0 	0 	0 	0 	0
0.03993994 	1.8416741e-07 	0.017031878 	0.99925689 	0 	0 	0 	0 	0
0.042042042 	1.8378378e-07 	0.017283401 	0.99921964 	0 	0 	0 	0 	0
0.044144144 	1.8339471e-07 	0.017539342 	0.99918157 	0 	0 	0 	0 	0
0.046246246 	1.8300563e-07 	0.017795283 	0.9991435 	0 	0 	0 	0 	0
0.048348348 	1.826141e-07 	0.018053666 	0.99910494 	0 	0 	0 	0 	0
0.05045045 	1.82158e-07 	0.018376149 	0.99905367 	0 	0 	0 	0 	0
0.052552553 	1.817019e-07 	0.018698631 	0.9990024 	0 	0 	0 	0 	0
0.054654655 	1.812458e-07 	0.019021114 	0.99895113 	0 	0 	0 	0 	0
0.056756757 	1.8075255e-07 	0.019392198 	0.99888916 	0 	-3.1425505e-38 	0 	0 	0
0.058858859 	1.8023002e-07 	0.019801598 	0.99881876 	0 	-8.7626358e-38 	0 	0 	0
0.060960961 	1.7970748e-07 	0.020210998 	0.99874836 	0 	-1.4382721e-37 	0 	0 	0
0.063063063 	1.7915925e-07 	0.020670764 	0.99866664 	0 	-1.761328e-37 	0 	0 	0
0.065165165 	1.7857628e-07 	0.021198623 	0.99856962 	0 	-1.7613259e-37 	0 	0 	0
0.067267267 	1.7799331e-07 	0.021726483 	0.9984726 	0 	-1.7613237e-37 	0 	0 	0
0.069369369 	1.7738385e-07 	0.022347744 	0.99834924 	0 	-1.365093e-37 	0 	0 	0
0.071471471 	1.767555e-07 	0.0230356 	0.9982071 	0 	-6.8635684e-38 	0 	0 	0
0.073573574 	1.7612715e-07 	0.023723456 	0.99806496 	0 	-7.6206678e-40 	0 	0 	0
0.075675676 	1.7547035e-07 	0.024657914 	0.99786706 	0 	0 	0 	0 	0
0.077777778 	1.7481323e-07 	0.025595171 	0.99766852 	0 	0 	0 	0 	0
0.07987988 	1.7418053e-07 	0.026727372 	0.99738245 	0 	0 	0 	0 	0
0.081981982 	1.7356424e-07 	0.027990635 	0.99703754 	0 	0 	0 	0 	0
0.084084084 	1.7291705e-07 	0.02952777 	0.9966478 	0 	0 	0 	0 	0
0.086186186 	1.722178e-07 	0.03152624 	0.99618255 	0 	0 	0 	0 	0
0.088288288 	1.7153819e-07 	0.033690388 	0.99552883 	0 	0 	0 	0 	0
0.09039039 	1.7091008e-07 	0.036288702 	0.9943812 	0 	0 	0 	0 	0
0.092492492 	1.5847342e-07 	0.04229168 	0.9934082 	0 	0 	0 	0 	0
0.094594595 	1.1489929e-07 	0.05727228 	0.9928957 	0 	0 	0 	0 	0
0.096696697 	7.0989433e-08 	0.068057156 	0.90515271 	0 	0 	-0.004239063 	-0.00021974205 	0
0.098798799 	2.6416901e-08 	0.070560108 	0.64522583 	0 	0 	-0.016845594 	-0.00087323199 	0
0.1009009 	7.342525e-10 	0.057855902 	0.38515915 	0 	0 	-0.026152622 	-0.0012561322 	0
0.103003 	2.381161e-10 	0.024875486 	0.12490607 	0 	0 	-0.031060312 	-0.0012782462 	0
0.10510511 	0 	0.0015599924 	0 	0 	0 	-0.028666649 	-0.00095203647 	0
0.10720721 	0 	-0.012836148 	0 	0 	0 	-0.019534874 	-0.00030437345 	0
0.10930931 	0 	-0.013874164 	0 	0 	0 	-0.014634427 	-2.9884762e-05 	0
0.11141141 	0 	-0.0058618364 	0 	0 	0 	-0.012600772 	-8.2276272e-06 	0
0.11351351 	0 	-0.0021148911 	0 	0 	0 	-0.011342853 	-6.2190549e-07 	0
0.11561562 	0 	-0.00060322354 	0 	0 	0 	-0.010491459 	-3.7984139e-07 	0
0.11771772 	0 	0.00029700297 	0 	0 	0 	-0.0098733271 	-2.6897639e-07 	0
0.11981982 	0 	0.00093457784 	0 	0 	0 	-0.0093553961 	-2.1446948e-07 	0
0.12192192 	0 	0.0013051889 	0 	0 	0 	-0.0089443444 	-1.804137e-07 	0
0.12402402 	0 	0.0015748349 	0 	0 	0 	-0.0085737142 	-1.5409248e-07 	0
0.12612613 	0 	0.0017753472 	0 	0 	0 	-0.0082639403 	-1.3559628e-07 	0
0.12822823 	0 	0.0019507667 	0 	0 	0 	-0.0079762549 	-1.1994028e-07 	0
0.13033033 	0 	0.00207613 	0 	0 	0 	-0.0077304321 	-1.0776533e-07 	0
0.13243243 	0 	0.0021823314 	0 	0 	0 	-0.0075006344 	-9.6922953e-08 	0
0.13453453 	0 	0.0022633768 	0 	0 	0 	-0.0072989925 	-8.8242586e-08 	0
0.13663664 	0 	0.0023332938 	0 	0 	0 	-0.0071098062 	-8.0518653e-08 	0
0.13873874 	0 	0.0023879288 	0 	0 	0 	-0.0069400831 	-7.4055152e-08 	0
0.14084084 	0 	0.0024340925 	0 	0 	0 	-0.006781149 	-6.8290346e-08 	0
0.14294294 	0 	0.0024717442 	0 	0 	0 	-0.0066354873 	-6.3291881e-08 	0
0.14504505 	0 	0.002503043 	0 	0 	0 	-0.0064997315 	-5.8865379e-08 	0
0.14714715 	0 	0.0025295506 	0 	0 	0 	-0.0063727542 	-5.4892146e-08 	0
0.14924925 	0 	0.0025508739 	0 	0 	0 	-0.0062552758 	-5.140937e-08 	0
0.15135135 	0 	0.0025696842 	0 	0 	0 	-0.0061431679 	-4.8235598e-08 	0
0.15345345 	0 	0.0025841338 	0 	0 	0 	-0.0060403792 	-4.5598026e-08 	0
0.15555556 	0 	0.0025975199 	0 	0 	0 	-0.0059403321 	-4.3567848e-08 	0
0.15765766 	0 	0.0026072987 	0 	0 	0 	-0.0058495837 	-4.3597838e-08 	0
0.15975976 	0 	0.0026168273 	0 	0 	0 	-0.0057594943 	-4.3864809e-08 	0
0.16186186 	0 	0.0026227987 	0 	0 	0 	-0.00567877 	-4.7499283e-08 	0
0.16396396 	0 	0.0026287701 	0 	0 	0 	-0.0055980457 	-5.1133758e-08 	0
0.16606607 	0 	0.0026325568 	0 	0 	0 	-0.0055247075 	-5.1422325e-08 	-5.6973406e-38
0.16816817 	0 	0.0026360425 	0 	0 	0 	-0.0054523873 	-5.124972e-08 	-1.2179953e-37
0.17027027 	0 	0.0026386249 	0 	0 	0 	-0.0053848309 	-4.7953229e-08 	-1.4344239e-37
0.17237237 	0 	0.0026407546 	0 	0 	0 	-0.0053196621 	-4.3091091e-08 	-1.434424e-37
0.17447447 	0 	0.0026422167 	0 	0 	0 	-0.0052571245 	-3.8416139e-08 	-1.164513e-37
