0 	1.3365949 	0.012131593 	0 	0.00079778536 	0 	0 	0
0.0001001001 	1.2807481 	0.011918778 	1.5928109e-06 	0.00079781581 	0.020777972 	1.6107545e-06 	-4.500072e-20
0.0002002002 	1.2249013 	0.011705963 	3.1856218e-06 	0.00079784626 	0.041555944 	3.2215091e-06 	-9.000144e-20
0.0003003003 	1.1690546 	0.011493148 	4.7784328e-06 	0.00079787671 	0.062333916 	4.8322636e-06 	-1.3500216e-19
0.0004004004 	1.112868 	0.011279605 	6.3749159e-06 	0.00079790651 	0.083184996 	6.1749732e-06 	-1.6238182e-19
0.0005005005 	1.0563036 	0.011065254 	7.9754835e-06 	0.00079793561 	0.10411739 	7.2195441e-06 	-1.7016208e-19
0.0006006006 	0.99973912 	0.010850902 	9.5760511e-06 	0.0007979647 	0.12504979 	8.2641151e-06 	-1.7794234e-19
0.0007007007 	0.94317466 	0.010636551 	1.1176619e-05 	0.00079799379 	0.14598219 	9.308686e-06 	-1.857226e-19
0.0008008008 	0.8866102 	0.0104222 	1.2777186e-05 	0.00079802289 	0.16691458 	1.0353257e-05 	-1.9350286e-19
0.0009009009 	0.8217954 	0.01027306 	1.4160066e-05 	0.00079810678 	0.17933066 	1.2648699e-05 	-1.5044858e-19
0.001001001 	0.75693679 	0.010124267 	1.554179e-05 	0.00079819096 	0.19170151 	1.4950784e-05 	-1.0712434e-19
0.0011011011 	0.69207819 	0.0099754741 	1.6923514e-05 	0.00079827513 	0.20407236 	1.7252868e-05 	-6.3800094e-20
0.0012012012 	0.62692828 	0.0098262403 	1.8307066e-05 	0.00079836117 	0.21646776 	1.9449029e-05 	-3.3018031e-20
0.0013013013 	0.56123832 	0.0096761897 	1.9694007e-05 	0.00079845064 	0.22890866 	2.1448806e-05 	-2.5489166e-20
0.0014014014 	0.49554836 	0.0095261391 	2.1080948e-05 	0.00079854011 	0.24134956 	2.3448582e-05 	-1.7960301e-20
0.0015015015 	0.4298584 	0.0093760885 	2.2467889e-05 	0.00079862959 	0.25379046 	2.5448359e-05 	-1.0431437e-20
0.0016016016 	0.36416845 	0.0092260378 	2.3854829e-05 	0.00079871906 	0.26623136 	2.7448136e-05 	-2.9025721e-21
0.0017017017 	0.33531176 	0.0092583797 	2.5850425e-05 	0.00079883799 	0.27588228 	3.0125879e-05 	-6.8928619e-22
0.0018018018 	0.32062822 	0.0093609047 	2.8080227e-05 	0.00079896825 	0.28445964 	3.3064499e-05 	-5.2139412e-22
0.0019019019 	0.30594469 	0.0094634297 	3.0310029e-05 	0.00079909851 	0.29303701 	3.6003119e-05 	-3.5350205e-22
