1.0170124e-05 	2.7474092e-11
3.113662e-05 	2.4056928e-10
5.3394177e-05 	1.2571732e-09
7.7022295e-05 	4.4876431e-09
0.00010210537 	1.2618417e-08
0.00012873299 	3.0221399e-08
0.00015700027 	6.4576945e-08
0.00018700818 	1.2674967e-07
0.00021886389 	2.329526e-07
0.00025268119 	4.062119e-07
0.00028858087 	6.7829463e-07
0.00032669115 	1.0917714e-06
0.00036714817 	1.7019352e-06
0.00041009642 	2.5780826e-06
0.00045568931 	3.8034183e-06
0.00050408968 	5.4727192e-06
0.00055547043 	7.6871137e-06
0.00061001506 	1.0546056e-05
0.0006679184 	1.413758e-05
0.00072938728 	1.8528683e-05
0.00079464125 	2.3757751e-05
0.00086391338 	2.9830417e-05
0.0009374511 	3.6719427e-05
0.0010155171 	4.4368258e-05
0.0010983902 	5.2697576e-05
0.0011863663 	6.1613229e-05
0.0012797599 	7.1014364e-05
0.0013789043 	8.0800546e-05
0.0014841538 	9.0877125e-05
0.0015958843 	0.00010115861
0.0017144948 	0.00011157014
0.001840409 	0.00012204746
0.0019740768 	0.00013253579
0.0021159754 	0.00014298809
0.0022666117 	0.00015336292
0.0024265239 	0.00016362239
0.002596283 	0.00017373012
0.0027764954 	0.00018364941
0.0029678048 	0.00019334159
0.0031708945 	0.00020276466
0.00338649 	0.00021187199
0.0036153613 	0.00022061123
0.0038583258 	0.00022892328
0.0041162514 	0.00023674139
0.0043900594 	0.00024399018
0.0046807278 	0.00025058476
0.0049892948 	0.00025642973
0.0053168625 	0.00026141819
0.0056646009 	0.0002654306
0.0060337521 	0.0002683335
0.0064256347 	0.00026997806
0.0068416484 	0.0002701984
0.007283279 	0.00026880939
0.0077521041 	0.00026560403
0.0082497982 	0.00026034976
0.008778139 	0.00025278325
0.0093390136 	0.00024260255
0.0099344254 	0.00022945452
0.010566501 	0.0002129143
0.011237498 	0.00019245269
0.011949813 	0.00016739473
0.012705991 	0.000136934
0.013508733 	0.00010059971
0.014360904 	6.0603787e-05
0.015265551 	2.5719999e-05
0.016225903 	6.0589434e-06
0.017245391 	4.6869924e-07
0.018327656 	2.599612e-09
0.019476565 	2.2787769e-12
0.02069622 	9.1132157e-13
0.021990978 	9.8683734e-13
0.023365464 	1.0046446e-12
0.024824587 	1.0115e-12
0.026373559 	1.0178826e-12
0.028017912 	1.023677e-12
0.02976352 	1.0286397e-12
0.031616619 	1.0326303e-12
0.033583826 	1.0355238e-12
0.035672168 	1.0372107e-12
0.037889105 	1.0376033e-12
0.040242556 	1.0366447e-12
0.042740925 	1.0343137e-12
0.045393137 	1.0306255e-12
0.048208665 	1.0256311e-12
0.051197566 	1.0194168e-12
0.054370516 	1.0121004e-12
0.057738847 	1.0038245e-12
0.061314592 	9.9474862e-13
0.06511052 	9.8504159e-13
0.069140193 	9.748727e-13
0.073418001 	9.6440456e-13
0.077959226 	9.5378679e-13
0.082780087 	9.4315127e-13
0.087897803 	9.3260891e-13
0.093330656 	9.2224791e-13
