1.0170124e-05 	-0.023983 	-3.1185053e-07 	0 	7952.1311 	0.013529649 	0 	0 	0 	0
3.113662e-05 	-0.047967544 	-1.5575067e-06 	0 	7729.4338 	0.044037281 	0 	0 	0 	0
5.3394177e-05 	-0.078194051 	-4.1250937e-06 	0 	7171.5387 	0.077872686 	0 	0 	0 	0
7.7022295e-05 	-0.10399872 	-8.0470161e-06 	0 	6290.0565 	0.10414385 	0 	0 	0 	0
0.00010210537 	-0.12454584 	-1.3213361e-05 	0 	5296.1102 	0.12472806 	0 	0 	0 	0
0.00012873299 	-0.14114545 	-1.9518568e-05 	0 	4407.663 	0.14112527 	0 	0 	0 	0
0.00015700027 	-0.15534582 	-2.695655e-05 	0 	3703.5598 	0.1552643 	0 	0 	0 	0
0.00018700818 	-0.16807905 	-3.5564839e-05 	0 	3163.2154 	0.16802891 	0 	0 	0 	0
0.00021886389 	-0.17984029 	-4.5400192e-05 	0 	2744.2879 	0.17981889 	0 	0 	0 	0
0.00025268119 	-0.19091173 	-5.6537814e-05 	0 	2412.328 	0.19090209 	0 	0 	0 	0
0.00028858087 	-0.20147254 	-6.9066114e-05 	0 	2143.3714 	0.2014674 	0 	0 	0 	0
0.00032669115 	-0.21164804 	-8.3087111e-05 	0 	1921.123 	0.21164411 	0 	0 	0 	0
0.00036714817 	-0.22152746 	-9.8716853e-05 	0 	1734.3525 	0.22152457 	0 	0 	0 	0
0.00041009642 	-0.23118146 	-0.00011608455 	0 	1575.1427 	0.23117914 	0 	0 	0 	0
0.00045568931 	-0.24066687 	-0.00013533327 	0 	1437.775 	0.24066425 	0 	0 	0 	0
0.00050408968 	-0.25002775 	-0.00015662017 	0 	1318.0244 	0.25002629 	0 	0 	0 	0
0.00055547043 	-0.25930464 	-0.00018011922 	0 	1212.7042 	0.25930459 	0 	0 	0 	0
0.00061001506 	-0.26853223 	-0.00020602245 	0 	1119.3648 	0.26853333 	0 	0 	0 	0
0.0006679184 	-0.27774174 	-0.00023454006 	0 	1036.0924 	0.27774279 	0 	0 	0 	0
0.00072938728 	-0.28696171 	-0.00026590315 	0 	961.36937 	0.2869607 	0 	0 	0 	0
0.00079464125 	-0.296214 	-0.00030036559 	0 	893.97532 	0.29621275 	0 	0 	0 	0
0.00086391338 	-0.30552307 	-0.00033820654 	0 	832.91769 	0.30552296 	0 	0 	0 	0
0.0009374511 	-0.31491592 	-0.00037973255 	0 	777.38074 	0.31491437 	0 	0 	0 	0
0.0010155171 	-0.32441146 	-0.00042528109 	0 	726.68637 	0.32440948 	0 	0 	0 	0
0.0010983902 	-0.33403109 	-0.00047522386 	0 	680.26626 	0.33403049 	0 	0 	0 	0
0.0011863663 	-0.34379956 	-0.00052996981 	0 	637.64023 	0.34379946 	0 	0 	0 	0
0.0012797599 	-0.3537384 	-0.00058997003 	0 	598.39923 	0.35373869 	0 	0 	0 	0
0.0013789043 	-0.36387056 	-0.0006557203 	0 	562.19276 	0.36387086 	0 	0 	0 	0
0.0014841538 	-0.37421974 	-0.00072776845 	0 	528.71826 	0.37421922 	0 	0 	0 	0
0.0015958843 	-0.38480842 	-0.00080672026 	0 	497.71282 	0.3848078 	0 	0 	0 	0
0.0017144948 	-0.39566182 	-0.0008932428 	0 	468.94701 	0.39566156 	0 	0 	0 	0
0.001840409 	-0.40680745 	-0.00098807431 	0 	442.21937 	0.40680654 	0 	0 	0 	0
0.0019740768 	-0.41827161 	-0.0010920319 	0 	417.3521 	0.41827001 	0 	0 	0 	0
0.0021159754 	-0.43008139 	-0.0012060202 	0 	394.18777 	0.43008076 	0 	0 	0 	0
0.0022666117 	-0.44226872 	-0.0013310398 	0 	372.58636 	0.44226912 	0 	0 	0 	0
0.0024265239 	-0.45486672 	-0.0014681993 	0 	352.42251 	0.45486707 	0 	0 	0 	0
0.002596283 	-0.46790854 	-0.0016187298 	0 	333.58377 	0.46790853 	0 	0 	0 	0
0.0027764954 	-0.4814306 	-0.0017839964 	0 	315.96918 	0.48142948 	0 	0 	0 	0
0.0029678048 	-0.49546938 	-0.0019655142 	0 	299.48743 	0.49546807 	0 	0 	0 	0
0.0031708945 	-0.51006514 	-0.0021649649 	0 	284.05551 	0.51006489 	0 	0 	0 	0
0.00338649 	-0.52526262 	-0.0023842207 	0 	269.59821 	0.52526301 	0 	0 	0 	0
0.0036153613 	-0.5411081 	-0.0026253625 	0 	256.0471 	0.54110812 	0 	0 	0 	0
0.0038583258 	-0.55764857 	-0.0028907041 	0 	243.33936 	0.55764878 	0 	0 	0 	0
0.0041162514 	-0.57493668 	-0.0031828254 	0 	231.41736 	0.57493647 	0 	0 	0 	0
0.0043900594 	-0.59302666 	-0.0035045961 	0 	220.22829 	0.59302558 	0 	0 	0 	0
0.0046807278 	-0.61197449 	-0.003859212 	0 	209.72347 	0.61197361 	0 	0 	0 	0
0.0049892948 	-0.6318411 	-0.0042502381 	0 	199.85779 	0.63184121 	0 	0 	0 	0
0.0053168625 	-0.65269079 	-0.0046816468 	0 	190.58946 	0.65269192 	0 	0 	0 	0
0.0056646009 	-0.67459053 	-0.005157864 	0 	181.87963 	0.67459197 	0 	0 	0 	0
0.0060337521 	-0.69760803 	-0.0056838194 	0 	173.69208 	0.69760995 	0 	0 	0 	0
0.0064256347 	-0.72181396 	-0.0062650006 	0 	165.99293 	0.7218163 	0 	0 	0 	0
0.0068416484 	-0.74727947 	-0.0069075143 	0 	158.7502 	0.7472825 	0 	0 	0 	0
0.007283279 	-0.77407599 	-0.0076181407 	0 	151.93367 	0.77407976 	0 	0 	0 	0
0.0077521041 	-0.80227347 	-0.0084043868 	0 	145.51464 	0.80227702 	0 	0 	0 	0
0.0082497982 	-0.83193374 	-0.0092745472 	0 	139.46553 	0.83193865 	0 	0 	0 	0
0.008778139 	-0.86311383 	-0.010237738 	0 	133.75972 	0.86312088 	0 	0 	0 	0
0.0093390136 	-0.8958582 	-0.011303919 	0 	128.37109 	0.89586682 	0 	0 	0 	0
0.0099344254 	-0.93018922 	-0.012483881 	0 	123.2737 	0.9301995 	0 	0 	0 	0
0.010566501 	-0.96610154 	-0.013789167 	0 	118.44143 	0.96611239 	0 	0 	0 	0
0.011237498 	-1.0035434 	-0.015231913 	0 	113.84728 	1.0035559 	0 	0 	0 	0
0.011949813 	-1.0424026 	-0.016824532 	0 	109.46268 	1.0424184 	0 	0 	0 	0
0.012705991 	-1.0824804 	-0.018579172 	0 	105.25669 	1.082499 	0 	0 	0 	0
0.013508733 	-1.1234472 	-0.020506803 	0 	101.19462 	1.1234686 	0 	0 	0 	0
0.014360904 	-1.1647866 	-0.022615719 	0 	97.236209 	1.1648127 	0 	0 	0 	0
0.015265551 	-1.2057122 	-0.024909055 	0 	93.332945 	1.2057444 	0 	0 	0 	0
0.016225903 	-1.2450353 	-0.027380527 	0 	89.423918 	1.2450667 	0 	0 	0 	0
0.017245391 	-1.2809469 	-0.030007472 	0 	85.428972 	1.2809669 	0 	0 	0 	0
0.018327656 	-1.3106591 	-0.032741283 	0 	81.236604 	1.3107645 	0 	0 	0 	0
0.019476565 	-1.3297159 	-0.035499875 	0 	76.6801 	1.3300987 	0 	0 	0 	0
0.02069622 	-1.330428 	-0.038013137 	0 	71.484359 	1.3275173 	0 	0 	0 	0
0.021990978 	-1.297353 	-0.040103001 	0 	65.121712 	1.301918 	0 	0 	0 	0
0.023365464 	-1.1905825 	-0.041287766 	0 	55.453125 	1.1952992 	0 	0 	0 	0
0.024824587 	-0.83823678 	-0.033044616 	0 	37.793586 	0.81887472 	0 	0 	0 	0
0.026373559 	-0.29720169 	-0.017073352 	0 	16.083431 	0.2681906 	0 	0 	0 	0
0.028017912 	0.051334919 	-0.0093096907 	0 	3.2404398 	-0.077368215 	0 	0 	0 	0
0.02976352 	0.15003453 	-0.0089976025 	0 	0.087452209 	-0.16489928 	0 	0 	0 	0
0.031616619 	0.16837993 	-0.0087741693 	0 	-0.41723532 	-0.16946997 	0 	0 	0 	0
0.033583826 	0.1687368 	-0.0085374705 	0 	-0.45826773 	-0.16820685 	0 	0 	0 	0
0.035672168 	0.16881213 	-0.0083984514 	0 	-0.46518117 	-0.16873754 	0 	0 	0 	0
0.037889105 	0.16893506 	-0.008218374 	0 	-0.47049325 	-0.1689034 	0 	0 	0 	0
0.040242556 	0.16903822 	-0.0080364345 	0 	-0.47361694 	-0.16896863 	0 	0 	0 	0
0.042740925 	0.16911706 	-0.0078591714 	0 	-0.47383276 	-0.16908322 	0 	0 	0 	0
0.045393137 	0.16917533 	-0.0076764966 	0 	-0.4710336 	-0.16915044 	0 	0 	0 	0
0.048208665 	0.16921724 	-0.0074905187 	0 	-0.4653628 	-0.16919851 	0 	0 	0 	0
0.051197566 	0.16924627 	-0.0072998622 	0 	-0.45698309 	-0.16923402 	0 	0 	0 	0
0.054370516 	0.16926352 	-0.0071025929 	0 	-0.44600989 	-0.16925367 	0 	0 	0 	0
0.057738847 	0.16926977 	-0.00689754 	0 	-0.43260065 	-0.16926213 	0 	0 	0 	0
0.061314592 	0.16926616 	-0.0066832185 	0 	-0.41697129 	-0.16926156 	0 	0 	0 	0
0.06511052 	0.16925644 	-0.0064582224 	0 	-0.39937002 	-0.16925386 	0 	0 	0 	0
0.069140193 	0.16924262 	-0.0062211111 	0 	-0.38005089 	-0.16924174 	0 	0 	0 	0
0.073418001 	0.16922728 	-0.0059706253 	0 	-0.35927481 	-0.16922615 	0 	0 	0 	0
0.077959226 	0.16921073 	-0.005705357 	0 	-0.3373065 	-0.1692102 	0 	0 	0 	0
0.082780087 	0.16919416 	-0.005424085 	0 	-0.31438289 	-0.16919342 	0 	0 	0 	0
0.087897803 	0.16917914 	-0.0051253906 	0 	-0.29071407 	-0.16917948 	0 	0 	0 	0
0.093330656 	0.1691664 	-0.0048080617 	0 	-0.26647738 	-0.16916644 	0 	0 	0 	0
