0 	5.647935e-05 	1.8879242e-07 	299.16112 	0.015434263 	0.99815168 	0 	0
0.0021021021 	5.647982e-05 	1.8879601e-07 	299.15791 	0.015542409 	0.99809244 	0 	0
0.0042042042 	5.6480289e-05 	1.887996e-07 	299.15471 	0.015650556 	0.9980332 	0 	0
0.0063063063 	5.6480759e-05 	1.8880319e-07 	299.15151 	0.015758702 	0.99797397 	0 	0
0.0084084084 	5.6481229e-05 	1.8880678e-07 	299.1483 	0.015866849 	0.99791473 	0 	0
0.010510511 	5.6481867e-05 	1.8881036e-07 	299.14603 	0.01599144 	0.9978452 	0 	0
0.012612613 	5.6482611e-05 	1.8881391e-07 	299.14433 	0.016126246 	0.99776928 	0 	0
0.014714715 	5.6483355e-05 	1.8881747e-07 	299.14263 	0.016261051 	0.99769336 	0 	0
0.016816817 	5.6484099e-05 	1.8882103e-07 	299.14093 	0.016395856 	0.99761744 	0 	0
0.018918919 	5.6484843e-05 	1.8882459e-07 	299.13923 	0.016530662 	0.99754152 	0 	0
0.021021021 	5.6485635e-05 	1.8882817e-07 	299.13775 	0.016669757 	0.9974628 	0 	0
0.023123123 	5.6486746e-05 	1.8883191e-07 	299.13771 	0.016837696 	0.99736523 	0 	0
0.025225225 	5.6487857e-05 	1.8883565e-07 	299.13767 	0.017005635 	0.99726767 	0 	0
0.027327327 	5.6488968e-05 	1.8883939e-07 	299.13762 	0.017173574 	0.99717011 	0 	0
0.029429429 	5.6490078e-05 	1.8884313e-07 	299.13758 	0.017341513 	0.99707255 	0 	0
0.031531532 	5.6491315e-05 	1.8884698e-07 	299.13804 	0.017520056 	0.99696779 	0 	0
0.033633634 	5.6492921e-05 	1.8885113e-07 	299.13997 	0.01772957 	0.99684198 	0 	0
0.035735736 	5.6494526e-05 	1.8885528e-07 	299.1419 	0.017939083 	0.99671618 	0 	0
0.037837838 	5.6496132e-05 	1.8885943e-07 	299.14382 	0.018148597 	0.99659037 	0 	0
0.03993994 	5.6497737e-05 	1.8886358e-07 	299.14575 	0.018358111 	0.99646457 	0 	0
0.042042042 	5.6499958e-05 	1.8886837e-07 	299.14992 	0.01861581 	0.99630453 	0 	0
0.044144144 	5.6502236e-05 	1.8887322e-07 	299.15431 	0.018878025 	0.99614129 	0 	0
0.046246246 	5.6504514e-05 	1.8887806e-07 	299.15869 	0.019140241 	0.99597805 	0 	0
0.048348348 	5.6506827e-05 	1.8888295e-07 	299.16319 	0.019404951 	0.99581298 	0 	0
0.05045045 	5.6510036e-05 	1.8888885e-07 	299.17084 	0.019735169 	0.99560003 	0 	0
0.052552553 	5.6513246e-05 	1.8889475e-07 	299.17849 	0.020065386 	0.99538707 	0 	0
